2934,海旺角海鲜加工坊(海鲜湘菜万家丽店),4.4
2935,大碗先生(万家丽店),4.8
2936,坛宗剁椒鱼头(万家丽店),4.5
2937,炊烟小炒黄牛肉(万家丽店),4.3
2938,黄记煌三汁焖锅（长沙万家丽店）,4.5
2939,叶芭蕉·云南菜(万家丽店),4.6
2940,味上湘菜馆(万家丽店),4.9
2941,東合西粤式茗店(万家丽店),4.6
2942,秦九和油泼面(万家丽店),4.2
2943,油菜花院子(万家丽店),4.4
2944,先启半步颠小酒馆(长沙万家丽店),4.8
2945,周记蛙来虾往,5
2946,彭耕记·猪油炒小菜(万家丽店),4.7
2947,上座餐厅(万家丽店),4.9
2948,壹屋饭菜香,5
2949,徐记海鲜(德政园店),4.8
2950,犇鲜一家东北烤肉,1.6
2951,北京片皮烤鸭(永祥老店),4.3
2952,东北老字号饺子馆·纯手工(万家丽店),暂无评分
2953,湘高记海鲜加工坊(市场店),3.2
2954,章鱼码头小海鲜,4.6
2955,尚辣口味海鲜(德政园店),4.3
2956,巴国活鱼王,5
2957,松花江饺子馆(东北菜人民路店),4.7
2958,谭记猪脚铺子,暂无评分
2959,成师傅臭豆腐(火车站店),暂无评分
2960,张迎春油炸小吃店,4.6
2961,杨国福麻辣烫(万家丽店),4.7
2962,黑白电视长沙|小吃|米粉(万家丽店),3.7
2963,牛聋子津市牛肉粉(马王堆店),4.3
2964,汤一佳手工面馆(扬帆小区店),暂无评分
2965,二师兄杀猪粉,暂无评分
2966,乐牛潮汕牛肉火锅·牛肉粉,2.7
2967,浪秀撩·沙茶麻辣烫(推荐品质店),4.8
2968,汤大叔牛肉汤(芙蓉园店),4.8
2969,白露塘杀猪粉(高桥店),4.7
2970,五谷渔粉（山水华景店）,4.7
2971,刘文祥麻辣烫店,4
2972,百家味粉世家(高桥店),5
2973,衡阳筒子骨鲜粉(万家丽店),4.6
2974,螺鼎记螺蛳粉(高桥店),4.6
2975,湘下佬老长沙吃货铺(高桥店),5
2976,粉大大石磨手工粉·盖码饭(沙湾店),4.2
2977,劉长和手工粉,4.8
2978,劉長和手工粉·盖码饭(长沙店),4.6
2979,正宗津市牛肉粉(东二环店),4.5
2980,太和公鱼粉.杀猪粉(华晨店),4.6
2981,津市牛肉粉(实验中学店),5
2982,肖嗲巷子米粉·简餐(高桥店),4.7
2983,五谷渔粉(沁园店),4.7
2984,民间沙水粉面·盖码饭(朝阳店),4.6
2985,正宗重庆麻辣烫(火车站店),5
2986,食在牛粉馆(金域蓝湾店),暂无评分
2987,龍堂蟹黄小笼包(万家丽店),4.5
2988,老上海馄饨王,3.3
2989,喜记水饺,5
2990,哈尔滨饺子,4.6
2991,杭州小笼包(嘉雨路店),5
2992,台北豆浆(银港店),4.6
2993,心麦德饺子馆（银港水晶城店）,4.8
2994,志新早点豆浆油条(桂花村店),4.4
2995,善治鲜饺(阳光城店),暂无评分
2996,大掌柜凉皮肉夹馍.焖面.胡辣汤(东塘店),4.4
2997,浙江越乡小笼(湘湖路店),5
2998,心麦德善治鲜饺,5
2999,1号油条豆浆·肠粉·粥点(左家塘店),4.2
3000,薯芋萱(万德庄店),3.8
3001,肯德基宅急送（海光寺店）,4.9
3002,膳小北·炖汤小碗菜(和平店),4.4
3003,必胜客宅急送（海光寺店）,4.8
3004,禧燕·姨妈热饮·鲜炖燕窝,5
3005,星巴克专星送(天津嘉利大厦店),5
3006,古早外婆锅贴·蒸饺·面(海光寺店),4.9
3007,吉野家(天津瑞竹店),4.9
3008,津门李氏石磨煎饼,4.1
3009,瑞幸咖啡luckin coffee(万德大厦店),4.9
3010,南大门米糕(天津总店),4.8
3011,星巴克专星送(天津环球置地广场咖啡店),4.7
3012,好利来（海光寺店）,5
3013,争鲜回转寿司(海光寺店),5
3014,井弘饭糰(万德庄店),4.7
3015,汉堡王(天津瑞竹餐厅27110),4.6
3016,CoCo都可(万德庄店),4.8
3017,恋上麻椒鸡,暂无评分
3018,slowcity慢城（万德庄店）,5
3019,食其家·牛丼咖喱(天津万德庄店),4.9
3020,北往西·油泼拌面·凉皮肉夹馍(万德庄店),4.7
3021,酥侯糕点(万德庄店),4.9
3022,順姬牛肉汤饭(万德庄店),4.8
3023,和気桃桃(海光寺家乐福店),4.8
3024,茶百道(南开店),4.9
3025,秦云老太婆摊摊面·重庆小面(万德庄店),4.6
3026,1点点(万德庄店),4.9
3027,如意馄饨（海光寺店）,4.9
3028,永和大王·现磨豆浆·卤肉饭(南京路TJ002店),4.9
3029,乔伊制面(肥肠面专门店),5
3030,麦当劳＆麦咖啡(天津南京路四店),4.9
3031,五爷拌面·汤面米饭(万德庄大街店),4.9
3032,张姐炸串凉皮丶麻辣拌,5
3033,顶盛烤场(南开店),暂无评分
3034,喜果·轻食·暖沙拉(总店),4.9
3035,闻天烤肉,4.4
3036,孙姥姥牛杂粉·牛肉面(万德庄店),4.9
3037,曼玲粥店(万德庄店),5
3038,李先生牛肉面(新天地店),4.9
3039,益禾堂(万德庄店),4.9
3040,吉胜克汉堡炸鸡(河川大厦店),5
3041,星巴克专星送(天津河川大厦店),5
3042,甜啦啦(万德庄店),4.9
3043,甜蜜转身水果捞·水果切,5
3044,牛肉面犟骨饭,暂无评分
3045,牛一碗牛肉汤·牛杂汤·胡辣汤(南开店),5
3046,老街坊面馆,5
3047,煲公煲料·正宗港式煲仔饭(天津和平店),4.9
3048,潮大仙·生腌小海鲜,4.9
3049,一家被拌面耽误的酱面店(和平店),4.9
3050,鼎林记烧饼里脊(福安大街店),5
3051,初甜蛋糕店,5
3052,愉肴麻辣香锅(乐宾店),5
3053,巴氏客奶品店(南市店),5
3054,閑聊商店·CHAT CAFE,5
3055,蜀影记川味小吃集(南开大悦城店),4.8
3056,海盗虾饭·小龙虾饭(国金店),5
3057,Sevmekg网红生日蛋糕(大悦城店),5
3058,爱上层楼社区餐厅,5
3059,驴肉火烧(辽宁路店),4.8
3060,旗鼓村米线,5
3061,吉胜克汉堡炸鸡(西湖道店),4.9
3062,肉蟹煲·排骨饭,4.6
3063,三義居.肉夹馍.热干面.凉皮,5
3064,甜啦啦(西湖道店),5
3065,九姑娘黄焖鸡米饭(南开店),4.8
3066,禹·咖啡(中海八里台店),5
3067,瞳记坊港式茶餐厅,4.7
3068,清和传家(卧龙里店),暂无评分
3069,九十九米脆皮香辣烤鱼(灵隐道店),5
3070,门三公黄焖鸡米饭(桂林路店),5
3071,毛哥烤冷面(南大西南村店),暂无评分
3072,乐食本味·手工三明治,4.8
3073,早尚好·烧饼里脊(西北角店),4.9
3074,大柴房炒鸡·地锅鸡·花椒鸡(南开店),5
3075,物雨的茶·水果茶专门店(融创天拖店),4.9
3076,一家被拌面耽误的酱面店(南开店),4.6
3077,赵财记·肠粉·煲仔饭(水游城店),4.9
3078,金筷子鲅鱼水饺(宾友道店),5
3079,奔跑的寿司酱(南开日料简餐盖浇饭店),5
3080,杨国福麻辣烫(万德庄店),4.5
3081,兰州牛肉拉面(万德庄同安里店),4.9
3082,朝鲜凉菜(和平总医院店),暂无评分
3083,远成美悦大酒楼,5
3084,肉惑老饭盒(南开店),4.9
3085,齁必辣.香焖鸡汁饭,5
3086,江南食府(炒菜盖饭十年老店),4.8
3087,崔记肠粉(多伦道店),5
3088,大圆碗●台式排骨饭(新兴路店),4.8
3089,张记炒菜盖饭,4.9
3090,湘天下木桶饭,4.7
3091,张师傅美味饭点烤肉拌饭,4.7
3092,恩顺德面食(鞍山道店),暂无评分
3093,永和大王·现磨豆浆·卤肉饭(鞍山道TJ012店),4.9
3094,干粘大饼鸡蛋,4.6
3095,星巴克专星送(天津金融街南开中心店),5
3096,隆江阿妹·猪脚饭(天津总店),4.8
3097,阿呆炒饭·猛火蛋炒饭(南开店),5
3098,紫燕百味鸡(二马路店),4.3
3099,如意馄饨（总医院店）,5
3100,世林美食园,4.3
3101,辣啦辣啦黄焖鸡米饭(八年老店),4.5
3102,福源包子铺（四纬路店）,5
3103,米门牛肉饭(和平店),暂无评分
3104,峰豪食府(万德庄大街店),4.6
3105,谢皇堡,暂无评分
3106,三小姐的蔬房·轻食暖沙拉,4.9
3107,华莱士·全鸡汉堡(万德庄店),4.7
3108,吃吾厨·三明治|轻食|意面(大悦城店),4.9
3109,堡正火· 汉堡小吃奶茶(二马路店),4.8
3110,沙野轻食(天津和平店),4.8
3111,麦当劳＆麦咖啡(天津鞍山道店),4.8
3112,二条庖丁·专注高端牛肉汉堡,5
3113,麦卡珑现烤比萨(二马路店),4.9
3114,潮牛井舍轻食健身沙拉(天津店),4.6
3115,达美乐比萨(三马路店),4
3116,黄金比萨多伦道店,暂无评分
3117,吉健炸香鸡(荣安大街店),4.8
3118,低卡实验室·轻食沙拉(和平店),4.8
3119,吉胜克汉堡炸鸡(南开三马路店),4.7
3120,熊家无二·韩式炸鸡(和平店),4.9
3121,明星小鸡韩国滑蛋吐司(锦州道店),5
3122,德克士（国际商场店）,4.7
3123,华莱士·全鸡汉堡(大悦城店),4.5
3124,芝士佳比萨(大悦城店),暂无评分
3125,港堡汉堡·炸鸡(和平店),4.8
3126,尊宝比萨(大悦城二马路店),5
3127,神牛堡·手作牛肉汉堡(和平店),4.9
3128,沙漠王子三明治(和平店),4.7
3129,汉堡王（天津大悦城店18400）,4.9
3130,無法现烤三明治,5
3131,沙拉范·轻食暖餐(鞍山西道店),4.8
3132,站点比萨(和平大悦城店),4.6
3133,牛约堡-手作牛肉汉堡(天津和平店),4.9
3134,澜汐·咖啡与酒,5
3135,米斯特比萨(天津大悦城店),4.7
3136,麦香鸡汉堡,5
3137,FishandChips薯鱼(世纪都会店),4.8
3138,贡茶(和平店),3.3
3139,蜜雪冰城(万德庄店),4.8
3140,沪上阿姨鲜果茶(万德庄大街店),4.8
3141,瑞幸咖啡luckin coffee(巨贝大厦店),4.9
3142,鱼羊菓菓·果茶·奶茶(三纬路店),4.9
3143,趣逗捞·鲜果茶奶豆腐(汇文中学店),4.6
3144,不眠海SoberHi(万科都市花园店),5
3145,沪上阿姨鲜果茶(鞍山道地铁站店),4.9
3146,蜜雪冰城(贵阳路店),4.7
3147,南楼煎饼（南市店）,4.9
3148,熹点手作咖啡&甜品,暂无评分
3149,CoCo都可(国际商场店),5
3150,书亦烧仙草(和平国际商场店),4.9
3151,沪上阿姨鲜果茶(天津贵阳路店),4.9
3152,蜜雪冰城(二马路店),4.8
3153,满记甜品（天津国际商场店）,4.8
3154,沏佰杯(乐宾店),5
3155,鲜果时间(乐宾百货店),暂无评分
3156,瑞幸咖啡luckin coffee(融侨中心店),4.9
3157,沪上阿姨鲜果茶(荣安大街店),4.9
3158,蜜雪冰城(南丰路店),4.8
3159,炊大梨绵绵冰(欧乐店),暂无评分
3160,熊火火BEAR LAFAYETTE咖啡&茶(滨江道店),5
3161,呷哺呷煮呷烫(天津米莱欧店),4.8
3162,不眠海SoberHi(长江道18号店),4.9
3163,沪上阿姨鲜果茶(南开融侨中心店),4.9
3164,蜜雪冰城(西康路店),4.9
3165,茶百道(滨江道店),4.9
3166,沏佰杯(号外店),5
3167,蒙斯莫吉托（和平大悦城店）,5
3168,沪上阿姨鲜果茶(三友里店),4.7
3169,沏佰杯(伊势丹店),4.9
3170,沪上阿姨鲜果茶(天津滨江道欧乐店),5
3171,乡悦天下(海光寺店),4.4
3172,麦香铁锅焖面,4.8
3173,清鲜境意创意菜,暂无评分
3174,河间驴肉火烧,暂无评分
3175,乐盈盛宴酒楼,4.9
3176,五爷拌面·汤面米饭(河川大厦店),4.8
3177,晨曦·鲍鱼饭(南开二马路店),5
3178,爱家味蒙古羊排冰煮羊,5
3179,乡里十八·沂蒙山鲜炒鸡(南门外店),4.7
3180,西湖道肉龙大包(鞍山道店),4.9
3181,兰亭轩,暂无评分
3182,小食候湘(和平区总店),4.3
3183,鸭百万北京烤鸭(南开二马路店),4.9
3184,昱德来酒楼(和平店),4.8
3185,城里城外(和平店),4.7
3186,宛家老店·清真菜,4.6
3187,口口香盖饭,4.6
3188,恩洪祥(宝鸡西道店),暂无评分
3189,妙君妈妈菜(南开店),4.9
3190,二姐家三个拿手菜(红磡店),4.9
3191,阳澄湖大闸蟹,暂无评分
3192,辣子与厨子●川湘小炒,4.8
3193,尚品菜馆(贵阳路店),4.4
3194,郑家香河肉饼,4.7
3195,泰哏儿泰国小吃,4.9
3196,庄妈妈餐厅(福安大街店),4.6
3197,鸭百万北京烤鸭(鞍山道店),4.9
3198,京鸭记·北京烤鸭(贵阳路店),4.9
3199,认一民(和平店),4.7
3200,炅爸爸擂椒拌饭(和平店),4.7
3201,蟹一品,5
3202,众乐大盘菜(鞍山道店),4.8
3203,高记凉皮丶炸串·米线(万德庄店),4.8
3204,叫了只炸鸡(南门外大街店),5
3205,宾喜炸鸡(海光寺店),4.9
3206,农场农夫烤鸡烤鸡架,5
3207,刁馋·米线·凉皮·炸串,4.7
3208,三个先森的韩国炸鸡（南开店）,4.8
3209,东北烤肉拌饭·脆皮鸡(和平店),4.7
3210,叫了只炸鸡(和平总店),5
3211,胡同儿麻辣烫·炸串,4.3
3212,叫了只炸鸡●韩式炸鸡(劝业场店),4.7
3213,馨园炸香鸡(和平店),暂无评分
3214,南门金峰·辣子鸡(天津和平店),4.7
3215,会飞的鸡Flyingchicken(滨江道店),5
3216,夸父炸串·卷饼(和平大悦城店),4.6
3217,亲爱的锅包YOU(南开大悦城店),5
3218,田老憨·大碗老式麻辣烫·炸串(和平店),4.9
3219,汉江里炸鸡(天津店),4.8
3220,飘香凉皮炸串-热干面-(和平店),4.8
3221,Carat BroTher韩式炸鸡,4.9
3222,爱上炸排骨(天津大学店),5
3223,夸父炸串公司(南开大悦城店),5
3224,空投炸串(南开店),4.7
3225,刘文祥麻辣烫(天津和平店),4.8
3226,三品阁过桥米线（万德庄店）,5
3227,天一花甲粉(南门外大街店),4.8
3228,大成盛记(总医院店),4.9
3229,来一锅过桥米线(鞍山道店),4.9
3230,程先生过桥米线,5
3231,大理寺云南过桥米线,4.4
3232,姐俩土豆粉(二马路店),4.3
3233,小龙坎火锅菜(荣业大街店),4.2
3234,小馋猫过桥米线,5
3235,蓝椒老味麻辣烫·麻辣拌(海光寺店),4.9
3236,姬希姑娘·正宗重庆酸辣粉(南开店),4.4
3237,苗家妹子过桥米线黄焖鸡,4.4
3238,抚顺麻辣拌麻辣烫(天津总店),4.7
3239,周记麻辣烫(昆明路店),5
3240,云南过桥米线（天大店）,4.9
3241,蜀伯乐·草本麻辣烫麻辣拌(和平店),4.2
3242,云南过桥米线(荣业大街店),4.5
3243,和膳过桥米线,4.9
3244,刘记麻辣烫,4.7
3245,花小小新疆炒米粉(福安大街店),4.8
3246,张亮麻辣烫(天津贵阳路店),4.6
3247,香河肉饼老汤砂锅(三马路店),4.8
3248,巧二妹·柳州金牌螺蛳粉(鞍山道店),4.3
3249,耿记板面牛杂面(和平店),暂无评分
3250,冒二麻一·好吃到爆的麻辣香锅·冒菜(天津店),4.8
3251,周记烧烤麻辣烫(长春道店),4.8
3252,姐弟俩土豆粉（陕西路）,4.4
3253,一线情云南过桥米线（汉阳道）,4.8
3254,张亮麻辣烫(天津大悦城店),4
3255,格朗合米线●拌粉(保利广场店),5
3256,杨国福麻辣烫(长春道店),4.9
3257,小蛮椒麻辣烫·麻辣拌(保利广场店),4.9
3258,沸腾鱼香水煮鱼（滨江道店）,4.8
3259,张亮麻辣烫(天津百货大楼店),4.7
3260,沙县小吃（服装街店）,1
3261,馍界张公子(和平店),5
3262,江川右·一家有态度的粥店(南开店),4.8
3263,老胜香包子铺（万德庄店）,4.9
3264,麦多馅饼(万德庄店),5
3265,先生的粥(万德庄店),4.9
3266,朝鲜现拌凉拌菜(总医院店),5
3267,大福来早点·品致早餐(多伦道店),4.8
3268,赵奶奶水饺锅贴(海光寺南门外大街店),4.9
3269,清真·二嫂子煎饼果子(卫津路总店),4.6
3270,巴比包子(原江南大包店),5
3271,同聚成·津门味道(烧麦店),3.9
3272,金麒麟驴肉火烧(天津店),5
3273,老味斋锅巴菜,4.5
3274,憨老头凉皮·肉夹馍·烤蜜薯(南开二马路店),4.8
3275,魏家凉皮(天津鞍山道店),4.7
3276,吉祥馄饨(眼科医院店),4.8
3277,赵奶奶水饺锅贴(康定路店),4.9
3278,小李大馅水饺(南开二马路店),5
3279,小李包子铺,暂无评分
3280,津门永胜包子铺(万德庄店),5
3281,北蔡驴肉,4
3282,宝盛元饺子(鞍山西道店),4.9
3283,永和大王·现磨豆浆·卤肉饭(三马路TJ021店),4.9
3284,老味特色牛肉饼,4.6
3285,中国兰州拉面,暂无评分
3286,武汉热干面淮南牛肉汤(万德庄店),5
3287,一豌山城重庆小面(万德庄大街店),4.9
3288,斯莫李板面牛杂面,4.4
3289,李先生牛肉面(天津总医院店),5
3290,Sobest韩式冷面炸鸡,4.8
3291,泓鼎牛肉面,5
3292,小陈板面,4.7
3293,老山西面馆,暂无评分
3294,高记板面牛杂面,5
3295,西北小厨·兰州牛肉面汉餐,4.8
3296,中国兰州牛肉拉面·水饺·炒饭·拌面(拉萨道店),4.9
3297,李先生牛肉面(天津太极园店),5
3298,雅吉居面馆,暂无评分
3299,塞拉宫牛肉面(南开店),3.7
3300,艾立弗兰州牛肉面,5
3301,中国兰州牛肉拉面,4.9
3302,张记板面牛杂面·煎饼·早点,暂无评分
3303,五爷拌面·汤面米饭(荣安大街店),4.7
3304,东北大冷面·饭包(河南路店),4.7
3305,清真西域香热干面·盖浇饭,4.4
3306,山西面馆（昆明路店）,暂无评分
3307,斯莫李板面牛杂面,3.8
3308,袁浩家板面(南丰路店),3.9
3309,中国兰州拉面,5
3310,伊品香·中国兰州牛肉拉面(南丰路店),5
3311,明家·三鲜打卤面(和平店),5
3312,牛聪聪广州肠粉(万德庄店),5
3313,麻辣鸡架(天津旗舰总店),4.9
3314,南大老王豆皮,4.9
3315,三好龙虾(南开店),暂无评分
3316,窑鸡王(天津和平店),5
3317,997拌鸡架·麻辣拌(和平店),4.9
3318,天津二斗栗子,4.7
3319,炉盖香酥鸡饼(南开店),4.9
3320,薛记炒货(红磡大道店),4.4
3321,葛大妮卤肥肠,5
3322,朝鲜凉菜(玉泉路店),4.9
3323,沙县小吃(昆明路店),4.8
3324,百顺园老味肘子,1
3325,标典熏酱铺子(玉泉路店),5
3326,天宝楼(绵阳道店),5
3327,迎宾二厂酱制品,5
3328,天津二斗栗子,4.9
3329,老城里干果,暂无评分
3330,六必居(福安菜市场店),3.9
3331,山东纯碱呛面馒头·油酥大饼·各种面食,5
3332,哈尔滨烤冷面紫菜包饭(哈密道店),4.7
3333,朝鲜凉菜(福安大街店),4.9
3334,只此一家纸上烤肉(总店),暂无评分
3335,阿起财烤鸭,4.8
3336,2020餐厅,4.9
3337,肥猫烤翅(滨江道店),4.7
3338,手撕烤鸭(天津总店),4.9
3339,半天妖烤鱼(保利广场店),4.9
3340,一哥龙虾馆.活虾现做(南市店),4.8
3341,买又大(沙市道店),4.7
3342,煌尚麻辣烧烤,5
3343,燃鸽子·海鲜烧烤,5
3344,这些年羊腿汤·烧烤羊汤(鼓楼店),4.8
3345,烤鱼工厂·烤鱼·牛蛙·小龙虾(天津店),4.9
3346,九毛烧烤,5
3347,麻辣诱惑·麻小·小龙虾·烧烤·海鲜(和平店),4.7
3348,东北烧烤,5
3349,海底捞小火锅外送(西湖道店),5
3350,这些年羊腿汤·烧烤羊汤(佟楼店),5
3351,桥头堡坤德餐厅,4.6
3352,蒙古烤鸡碳烤肉,4.9
3353,等味私房麻辣小龙虾,暂无评分
3354,喜麦丰牛肉饭·小酒馆(北城街店),5
3355,挚爱小腰海鲜烧烤(南开店),4.6
3356,这些年羊腿汤·烧烤羊汤(曲阜道店),4.8
3357,成都108牛蛙火锅(黄河道店),4.6
3358,遇见你烧烤·羊汤·牛肉饭,暂无评分
3359,天一烤肉(永安道菜市场店),4.1
3360,永旺羊汤·烧烤·家常菜(红旗南路店),3.8
3361,疆莱新疆餐厅(长虹公园店),4.6
3362,初名饺子(融创天拖店),5
3363,津门羊大爷铜锅涮肉烧烤(永安道店),4.8
3364,江边盘盘烤·牛蛙·烤鱼(河西店),4.8
3365,诸葛传奇|军师烤鱼(红桥店),5
3366,尕张子新疆烧烤·抓饭·米粉(河西店),4.7
3367,浔虾记小龙虾.捞汁小海鲜总店,4.8
3368,津门羊大爷·烧烤·铜锅涮肉(堤南道店),4.1
3369,诸葛传奇|军师烤鱼(天津店),5
3370,绿色庄园韩国料理(红磡店),4.8
3371,N多寿司(天津南开二马路3267店),5
3372,春川家部队火锅石锅拌饭(南开店),4.8
3373,私町Osaka食堂(天津和平店),4.8
3374,若竹CurryStudio,5
3375,和番丼饭·牛肉饭(千百味美食城店),4.9
3376,荠岛国王拌饭(鞍山道店),4.6
3377,金智茵韩国拌饭部队火锅,4.5
3378,筑地无二,5
3379,金家汤饭(和平国际商场店),4.8
3380,乐处居酒屋(哈密道店),暂无评分
3381,食其家·牛丼咖喱(天津乐宾百货店),5
3382,千人梨花牛肉汤·烤牛肉拌饭(乐宾店),4.7
3383,啊咔啦咔韩式料理（吉利大厦店）,4.5
3384,黑眼熊寿司(天津和平店),4.6
3385,仟佰味紫菜包饭,4.7
3386,争鲜回转寿司(伊势丹店),4.8
3387,食其家·牛丼咖喱(天津伊势丹百货现代城店),5
3388,N多寿司(天津西湖道2687店),5
3389,池田寿司(和平大悦城店),5
3390,粉粉乐薄皮鲷鱼烧(和平伊势丹店),4.8
3391,韩罗苑（天津和平大悦城店）,4.6
3392,春川春韩国拌饭(服装街店),4.8
3393,明星小鸡·韩国滑蛋吐司(和平大悦城店),4.9
3394,鱼本鱼深海鱼糕(和平大悦城店),4.3
3395,争鲜回转寿司（南开大悦城店）,4.7
3396,一贯鲜·三文鱼日料寿司(和平店),4.8
3397,池田寿司(南开大悦城店),4.2
3398,井弘饭团(世纪都会店),5
3399,卡其瓦紫菜包饭(天大店),5
3400,鱼本鱼深海鱼糕(南开大悦城店),5
3401,laksahouse叻唦之屋(国金店),4.6
3402,湖波西餐厅,5
3403,食物语精致板烧(王府壹号店),5
3404,珍味椰店,4.9
3405,We悦极意式餐厅,暂无评分
3406,唯客多孚西餐（长沙路店）,暂无评分
3407,美闻比萨（西湖道店）,4.9
3408,路西仕(气象台路店),4.8
3409,婷婷炸鸡婷婷西点,4.7
3410,福小福PHO越南粉(仁恒伊势丹店),4.3
3411,阿龙海南鸡饭(仁恒伊势丹店),4.9
3412,比格比萨(天津天河城店),5
3413,沙拉范·轻食暖餐(津塔店),4.7
3414,布拉格餐厅(民园店),5
3415,偌璞食堂·西餐(仁恒伊势丹店),4.2
3416,站点比萨(仁恒伊势丹店),5
3417,澜汀餐厅,4.8
3418,美闻比萨（佟楼店）,5
3419,大铜钱排档,暂无评分
3420,布拉格餐厅(鲁能城店),3.8
3421,嘉喜来披萨,5
3422,娜娜家·Restarunt（鲁能城店）,4.8
3423,西村叔叔的甜品店(鲁能城店),4.8
3424,比格比萨（天津鲁能城店）,5
3425,米斯特比萨(融创天拖店),5
3426,汤姆家的牛排比萨（天津陆家嘴中心店）,4.8
3427,焗小姐の芝士饭(红旗路店),4.9
3428,棒约翰比萨·汉堡·意面(天津小白楼店),4.9
3429,美闻比萨（芥园道店）,5
3430,比格比萨(天津陆家嘴店),5
3431,米斯特比萨(津悦城店),4.8
3432,娜娜家の饭er(奥城店),4.8
3433,大明铜锅,5
3434,王婆大虾（南开店）,4.7
3435,津门春雨羊汤(南开三马路店),5
3436,重庆鸡公煲,4.7
3437,渝馨干锅香辣鸭头,5
3438,左四吹麻辣香锅(天津和平店),4.9
3439,铁真,4.9
3440,鱼酷活鱼烤鱼(天津滨江乐宾店),5
3441,半天妖烤鱼(乐宾百货店),4.3
3442,郝掌柜焖锅·馋胖肉蟹煲(乐宾百货店),暂无评分
3443,小巷麻辣香锅(广开店),4.8
3444,川合顺麻辣香锅(欧乐店),5
3445,鱼酷Pro(南开大悦城Pro店),5
3446,海底捞小火锅外送(吉利大厦店),5
3447,海底捞火锅外送(吉利大厦店),5
3448,尚渔味双拼烤鱼(和平大悦城店),5
3449,川合顺麻辣香锅(南开大悦城店),5
3450,鱼酷活鱼烤鱼(天津和平大悦城店),5
3451,32坐炖涮锅(滨江道店),5
3452,黄记煌三汁焖锅(南开大悦城店),4.3
3453,阳光明媚麻辣香锅,暂无评分
3454,一个烂人和祝小姐开的餐厅,5
3455,川合顺麻辣香锅(伊势丹店),4.6
3456,曾记抚顺正宗麻辣拌(和平店),4.6
3457,愉肴麻辣香锅(友谊新天地店),4.5
3458,呷哺呷哺(天津大悦城店),5
3459,筷乐喜辣屋·小鸡小鱼石煲锅,4.7
3460,鱼酷活鱼烤鱼(天津南市大悦城店),5
3461,鳌中堂·馋嘴牛蛙(天津店),4.9
3462,找到对象就关店火锅鸡,5
3463,觅肴海鲜焖锅饭,5
3464,柴氏鸡公煲,4.8
3465,绝味鸭脖(万德庄大街店),4.8
3466,鸿利园老汤烧鸡,4.6
3467,绝味鸭脖（鞍山道店）,5
3468,合顺成熏肉(贵阳路店),4.7
3469,八珍烤鸡,4.5
3470,绝味鸭脖(多伦道店),4.9
3471,烫卤局·热卤拌粉(乐宾店),4.6
3472,MK鸭货(山西路店),4.9
3473,紫燕百味鸡(宜昌道店),5
3474,廖记棒棒鸡（和平大悦城店）,5
3475,鸭百万北京烤鸭(南开西湖道店),4.8
3476,绝味鸭脖(南开二纬路店),5
3477,金凤凰烤香鸡(昆明路店),4.9
3478,六鸭堂·衢州鸭头(鞍山西道店),4.2
3479,意来祥(襄阳道店),暂无评分
3480,李义凤烤鸭,3
3481,鸭百万北京烤鸭(吴家窑店),4.8
3482,绝味鸭脖(天津和平长春道店),暂无评分
3483,天大二厂酱货,4.9
3484,津饺园饺子锅贴小酒馆,4.8
3485,天宝楼(气象台路店),5
3486,紫燕百味鸡(西湖道店),5
3487,容先生夫妻肺片(西南角店),5
3488,绝味鸭脖（福安大街店）,4.9
3489,绝味鸭脖(国际商场店),5
3490,绝味鸭脖(融侨中心店),5
3491,绝味鸭脖(号外店),暂无评分
3492,绝味鸭脖（滨江道步行街店）,5
3493,绝味鸭脖(荣业大街店),5
3494,绝味鸭脖（白堤路店）,5
3495,绝味鸭脖（鞍山西道店）,4.8
3496,绝味鸭脖（滨江道河北路店）,4.6
3497,绝味鸭脖（西南角店）,5
3498,晨曦炖汤(南开二马路店),4.4
3499,渔陽鲜羊汤馆,暂无评分
3500,戎氏牛肉汤,5
3501,京之鲜御膳炖汤(和平店),4.4
3502,咕谷蒸鸡滋补蒸鸡(天津总店),4.8
3503,淮南牛肉汤+川鲁小炒盖浇饭(长春道店),暂无评分
3504,倔老头羊汤烧饼(大悦城店),暂无评分
3505,西北羊汤馆,4.6
3506,淮南牛肉汤.特色锅贴(和平店),4.9
3507,永旺羊汤(诚基中心店),5
3508,江西瓦罐汤(滨江道店),4.9
3509,韩寿参鸡汤(天河城店),5
3510,梨花牛肉汤·烤牛肉拌饭(仁恒伊势丹店),4.6
3511,鸡打鸣熏鸡系列(三潭路店),5
3512,晨曦炖品·鲍鱼饭(复康路店),5
3513,津门春雨羊汤店(总店),4.9
3514,永旺羊汤·烧烤·家常菜(水上北路店),4.4
3515,四辈羊汤(南开店),4.5
3516,镇四方淮南牛肉汤●特色锅贴(南开店),4.6
3517,牛大聪明●淮南牛肉汤特色锅贴(西湖道店),4.6
3518,禧燕·姨妈热饮·鲜炖燕窝,4.6
3519,晨曦炖品鲍鱼饭(天津芥园道店),4.9
3520,天河顺烧鸡,暂无评分
3521,原汤日记·好汤配好饭(天津越秀店),5
3522,窦四牛杂面,4.3
3523,陶子淮南牛肉汤,5
3524,孟村张旦羊汤,5
3525,匠心厨房(饺子馆河东店),5
